product_name,codes,list_price,page,source
1 Pressure balance valve rough-in with integrated diverter; cartridge ships with trim 1 RU520,[],277.0,320,text_line
A Serin Flash 2-Handle Integrated Shower Diverter Trim 1 TU064740,['TU064740'],300.0,320,text_line
"B 10"" Modern Rain Showerhead 1 1660683",[],334.0,320,text_line
"C 12"" Wall-Mount Right Angle Shower Arm 1 1660194",[],120.0,320,text_line
D 3-Function Modern Slide Bar Kit 1 1662647,[],340.0,320,text_line
1 Pressure balance valve rough-in with integrated diverter; cartridge ships with trim 1 RU520,[],277.0,320,text_line
• Metal construction: Durable and long-lasting 8337018.013 Polished Nickel,['8337018.013'],105.0,321,text_line
8337018.295 Brushed Nickel,['8337018.295'],105.0,321,text_line
• Metal construction: Durable and long-lasting 8337024.013 Polished Nickel,['8337024.013'],112.0,321,text_line
8337024.295 Brushed Nickel,['8337024.295'],112.0,321,text_line
7105857 7105801 7105172 7105,[],121.0,323,text_line
Faucet T064,[],951.0,323,text_line
TU105508 TU105507 TU105500 Shower Diverter Trim T105,"['TU105500', 'TU105507', 'TU105508']",430.0,323,text_line
"7105018, 7105024 7105224 7105190 7105230 7105",[],210.0,323,text_line
"1297001, 1297008 1298001, 1298008 1296000 Sink Top 7813001.478 Sink Top 7813001.",['7813001.478'],479.0,324,text_line
"Page 177, 178 Page 178 Page 177 Page 159 Page",[],159.0,324,text_line
Page 158 Page 158 Page 159 Page,[],159.0,324,text_line
Toilet 226AA104 Toilet 226AA,[],105.0,324,text_line
Page 266 Page,[],266.0,324,text_line
Studio® S Widespread Low Spout 2-Handle 7105857.002 Polished Chrome,['7105857.002'],564.0,325,text_line
7105857.243 Matte Black,['7105857.243'],845.0,325,text_line
7105857.295 Brushed Nickel,['7105857.295'],716.0,325,text_line
valve 7105857.GN0 Brushed Cool,[],744.0,325,text_line
Studio® S Widespread Low Spout 2-Handle 7105877.002 Polished Chrome,['7105877.002'],564.0,325,text_line
7105877.243 Matte Black,['7105877.243'],845.0,325,text_line
7105877.295 Brushed Nickel,['7105877.295'],763.0,325,text_line
Studio® S 8-Inch Widespread 2-Handle 7105801.002 Polished Chrome,['7105801.002'],564.0,325,text_line
7105801.243 Matte Black,['7105801.243'],766.0,325,text_line
7105801.295 Brushed Nickel,['7105801.295'],716.0,325,text_line
valve 7105801.GN0 Brushed Cool,[],774.0,325,text_line
Studio® S 8-Inch Widespread 2-Handle 7105821.002 Polished Chrome,['7105821.002'],564.0,325,text_line
7105821.243 Matte Black,['7105821.243'],845.0,325,text_line
7105821.295 Brushed Nickel,['7105821.295'],763.0,325,text_line
7105121.002 Polished Chrome,['7105121.002'],355.0,325,text_line
Lever Handle 7105121.243 Matte Black,['7105121.243'],531.0,325,text_line
• Metal construction and washerless ceramic disc 7105121.295 Brushed Nickel,['7105121.295'],422.0,325,text_line
• 1.2 gpm (4.5 L/min) flow rate meets WaterSense 7105121.GN0 Brushed Cool,[],539.0,325,text_line
7105172.002 Polished Chrome,['7105172.002'],441.0,326,text_line
Handle 7105172.243 Matte Black,['7105172.243'],640.0,326,text_line
• Metal construction and washerless ceramic disc 7105172.295 Brushed Nickel,['7105172.295'],636.0,326,text_line
Studio® S Bathtub Faucet With Lever T105901.002 Polished Chrome,['T105901'],620.0,326,text_line
T105901.243 Matte Black,['T105901'],930.0,326,text_line
T105901.295 Brushed Nickel,['T105901'],869.0,326,text_line
• Metal lever handles T105901.GN0 Brushed Cool,['T105901'],939.0,326,text_line
Studio® S Bathtub Faucet With Lever T105900.002 Polished Chrome,['T105900'],464.0,326,text_line
T105900.243 Matte Black,['T105900'],652.0,326,text_line
T105900.295 Brushed Nickel,['T105900'],608.0,326,text_line
• For use with Flash® bathtub faucet rough-in valve T105900.GN0 Brushed Cool,['T105900'],658.0,326,text_line
Flash® Bathtub Filler Rough-In Valve With R910 No Finish,[],332.0,326,text_line
Flash® Bathtub Filler Rough-In Valve R900 No Finish,[],190.0,327,text_line
Contemporary Round Freestanding T064951.002 Polished Chrome,['T064951'],1369.0,327,text_line
T064951.243 Matte Black,['T064951'],2051.0,327,text_line
T064951.295 Brushed Nickel,['T064951'],1916.0,327,text_line
disc valve cartridge T064951.GN0 Brushed Cool,['T064951'],2071.0,327,text_line
Flash® Freestanding Bathtub Filler Rough- R950 No Finish,[],260.0,327,text_line
Flash® Freestanding Bathtub Filler Rough- R950SS No Finish,[],299.0,327,text_line
Studio® S 1.8 gpm/6.8 L/min Tub and TU105508.002 Polished Chrome,"['TU105508.002', 'TU105508']",438.0,328,text_line
TU105508.243 Matte Black,"['TU105508.243', 'TU105508']",641.0,328,text_line
Cartridge With Lever Handle TU105508.295 Brushed Nickel,"['TU105508.295', 'TU105508']",598.0,328,text_line
• Includes Double Ceramic pressure balance TU105508.GN0 Brushed Cool,['TU105508'],663.0,328,text_line
Studio® S 1.8 gpm/6.8 L/min Shower Trim TU105507.002 Polished Chrome,"['TU105507.002', 'TU105507']",388.0,328,text_line
TU105507.243 Matte Black,"['TU105507.243', 'TU105507']",569.0,328,text_line
Handle TU105507.295 Brushed Nickel,"['TU105507.295', 'TU105507']",481.0,328,text_line
• Includes Double Ceramic pressure balance TU105507.GN0 Brushed Cool,['TU105507'],589.0,328,text_line
Studio® S Valve Only Trim Kit With Double TU105500.002 Polished Chrome,"['TU105500.002', 'TU105500']",289.0,328,text_line
TU105500.243 Matte Black,"['TU105500.243', 'TU105500']",417.0,328,text_line
TU105500.295 Brushed Nickel,"['TU105500.295', 'TU105500']",388.0,328,text_line
cartridge TU105500.GN0 Brushed Cool,['TU105500'],437.0,328,text_line
RU101SS No Finish,[],106.0,329,text_line
RU102SS No Finish,[],106.0,329,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107ESS No Finish,[],129.0,329,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107SS No Finish,[],106.0,329,text_line
Universal Outlets With Screwdriver Stops for Cold RU108ESS No Finish,[],129.0,329,text_line
Universal Outlets With Screwdriver Stops for Cold RU108SS No Finish,[],106.0,329,text_line
RU109SS No Finish,[],129.0,329,text_line
TU105740.002 Polished Chrome,"['TU105740', 'TU105740.002']",297.0,330,text_line
TU105740.243 Matte Black,"['TU105740.243', 'TU105740']",446.0,330,text_line
• Metal lever handles TU105740.295 Brushed Nickel,"['TU105740.295', 'TU105740']",414.0,330,text_line
Diverter Valve RU520 with 2 or 3 way discrete TU105740.GN0 Brushed Cool,['TU105740'],408.0,330,text_line
RU520 No Finish,[],277.0,330,text_line
Studio® S Single-Handle Diverter Valve T105430.002 Polished Chrome,['T105430'],136.0,330,text_line
T105430.243 Matte Black,['T105430'],204.0,330,text_line
T105430.295 Brushed Nickel,['T105430'],188.0,330,text_line
• Valve sold separately T105430.GN0 Brushed Cool,['T105430'],205.0,330,text_line
2-Way In-Wall Diverter Rough-In Valve With R422 No Finish,[],252.0,331,text_line
2-Way In-Wall Diverter Rough-In Valve With R422S No Finish,[],252.0,331,text_line
3-Way In-Wall Diverter Rough-In Valve With R433 No Finish,[],286.0,331,text_line
3-Way In-Wall Diverter Rough-In Valve With R433S No Finish,[],286.0,331,text_line
DESCRIPTION QTY SKU # 002,[],295.0,332,text_line
A Studio S Flash 2-Handle Integrated Shower Diverter Trim 1 TU105740 297,['TU105740'],414.0,332,text_line
"B 10"" Modern Rain Showerhead 1 1660683 334",[],500.0,332,text_line
"C 12"" Wall-Mount Right Angle Shower Arm 1 1660194 120",[],175.0,332,text_line
D Spectra Handheld® Slide Bar Kit 1 1660774 284,[],384.0,332,text_line
E Studio S Tub Spout 1 8888316 102,[],142.0,332,text_line
1 Pressure balance valve rough-in with integrated diverter; cartridge ships with trim 1 RU520,[],277.0,332,text_line
"Total 1,414",[],1892.0,332,text_line
DESCRIPTION QTY SKU # 002,[],295.0,332,text_line
A Studio S Flash 2-Handle Integrated Shower Diverter Trim 1 TU105740 297,['TU105740'],414.0,332,text_line
"B 10"" Modern Rain Showerhead 1 1660683 334",[],500.0,332,text_line
"C 12"" Wall-Mount Right Angle Shower Arm 1 1660194 120",[],175.0,332,text_line
D Spectra Handheld Slide Bar Kit 1 1660774 284,[],384.0,332,text_line
1 Pressure balance valve rough-in with integrated diverter; cartridge ships with trim 1 RU520,[],277.0,332,text_line
"Total 1,312",[],1750.0,332,text_line
• Brass bar 7105018.243 Matte Black,['7105018.243'],103.0,333,text_line
• Concealed mounting: no exposed set screws 7105018.295 Brushed Nickel,['7105018.295'],100.0,333,text_line
7105018.GN0 Brushed Cool,[],113.0,333,text_line
• Brass bar 7105024.243 Matte Black,['7105024.243'],121.0,333,text_line
• Concealed mounting: no exposed set screws 7105024.295 Brushed Nickel,['7105024.295'],106.0,333,text_line
7105024.GN0 Brushed Cool,[],117.0,333,text_line
Studio® S 24-Inch Double Towel Bar 7105224.002 Polished Chrome,['7105224.002'],152.0,333,text_line
• Brass bar 7105224.243 Matte Black,['7105224.243'],225.0,333,text_line
• Concealed mounting: no exposed set screws 7105224.295 Brushed Nickel,['7105224.295'],213.0,333,text_line
7455801 7455107 7455207 7455,[],451.0,335,text_line
T455900 T455901 Faucet T455,"['T455901', 'T455900']",951.0,335,text_line
"TU455508, TU455502 TU455507, TU455501 TU455","['TU455502', 'TU455508', 'TU455501', 'TU455507']",500.0,335,text_line
Shower Diverter Trim Kit T455430 1660,['T455430'],516.0,335,text_line
7455018 7455024 7455190 7455230 7455,[],210.0,335,text_line
Page 183 Page 182 Page 182 Page 179 Page,[],179.0,336,text_line
"Page 172, 173 Page 155 Page",[],156.0,336,text_line
2851A104 281AA104 2917,[],228.0,336,text_line
Page 204 Page 269 Page,[],270.0,336,text_line
Town Square® S 8-Inch Widespread 7455801.002 Polished Chrome,['7455801.002'],511.0,337,text_line
7455801.013 Polished Nickel,['7455801.013'],716.0,337,text_line
7455801.243 Matte Black,['7455801.243'],715.0,337,text_line
valve cartridges 7455801.295 Brushed Nickel,['7455801.295'],716.0,337,text_line
compensating aerator 7455801.GN0 Brushed Cool,[],774.0,337,text_line
Town Square® S Single Hole Single-Handle 7455107.002 Polished Chrome,['7455107.002'],351.0,337,text_line
7455107.013 Polished Nickel,['7455107.013'],492.0,337,text_line
7455107.243 Matte Black,['7455107.243'],491.0,337,text_line
valve cartridge 7455107.295 Brushed Nickel,['7455107.295'],492.0,337,text_line
compensating aerator 7455107.GN0 Brushed Cool,[],532.0,337,text_line
Town Square® S 4-Inch Centerset 2-Handle 7455207.002 Polished Chrome,['7455207.002'],320.0,337,text_line
7455207.013 Polished Nickel,['7455207.013'],448.0,337,text_line
7455207.243 Matte Black,['7455207.243'],448.0,337,text_line
valve cartridges 7455207.295 Brushed Nickel,['7455207.295'],448.0,337,text_line
compensating aerator 7455207.GN0 Brushed Cool,[],486.0,337,text_line
Town Square® S 2-Handle Wall Mount 7455451.002 Polished Chrome,['7455451.002'],511.0,337,text_line
7455451.013 Polished Nickel,['7455451.013'],763.0,337,text_line
7455451.295 Brushed Nickel,['7455451.295'],716.0,337,text_line
Town Square® S Bathub Faucet With Lever T455901.002 Polished Chrome,['T455901'],894.0,338,text_line
T455901.013 Polished Nickel,['T455901'],1251.0,338,text_line
T455901.243 Matte Black,['T455901'],1251.0,338,text_line
• All personal showers feautre 5' (152 cm) long hose T455901.295 Brushed Nickel,['T455901'],1251.0,338,text_line
• Personal shower features 1.8 gpm/6.8 L/min T455901.GN0 Brushed Cool,['T455901'],1354.0,338,text_line
Town Square® S Bathub Faucet With Lever T455900.002 Polished Chrome,['T455900'],682.0,338,text_line
T455900.013 Polished Nickel,['T455900'],894.0,338,text_line
T455900.243 Matte Black,['T455900'],895.0,338,text_line
• Less personal shower T455900.295 Brushed Nickel,['T455900'],894.0,338,text_line
R900 T455900.GN0 Brushed Cool,['T455900'],969.0,338,text_line
Flash® Bathtub Filler Rough-In Valve With R910 No Finish,[],332.0,338,text_line
Flash® Bathtub Filler Rough-In Valve R900 No Finish,[],190.0,338,text_line
T455951.002 Polished Chrome,['T455951'],1564.0,339,text_line
Rough-In Valve T455951.013 Polished Nickel,['T455951'],2116.0,339,text_line
• Brass construction and 1/4-turn washerless ceramic T455951.243 Matte Black,['T455951'],2116.0,339,text_line
"• Personal shower features 59"" (1499 mm) long hose T455951.295 Brushed Nickel",['T455951'],2116.0,339,text_line
T455951.GN0 Brushed Cool,['T455951'],2289.0,339,text_line
Flash® Freestanding Bathtub Filler Rough- R950 No Finish,[],260.0,339,text_line
Flash® Freestanding Bathtub Filler Rough- R950SS No Finish,[],299.0,339,text_line
TU455502.002 Polished Chrome,"['TU455502', 'TU455502.002']",542.0,340,text_line
"Showerhead, Double Ceramic Pressure TU455502.013 Polished Nickel","['TU455502', 'TU455502.013']",674.0,340,text_line
TU455502.295 Brushed Nickel,"['TU455502', 'TU455502.295']",674.0,340,text_line
Town Square S 2.5 gpm/9.5 L/min Shower TU455501.002 Polished Chrome,"['TU455501.002', 'TU455501']",437.0,340,text_line
TU455501.013 Polished Nickel,"['TU455501', 'TU455501.013']",541.0,340,text_line
Cartridge With Lever Handle TU455501.295 Brushed Nickel,"['TU455501', 'TU455501.295']",597.0,340,text_line
Town Square® S Valve Only Trim Kit TU455500.002 Polished Chrome,"['TU455500', 'TU455500.002']",304.0,340,text_line
TU455500.013 Polished Nickel,"['TU455500', 'TU455500.013']",371.0,340,text_line
TU455500.243 Matte Black,"['TU455500', 'TU455500.243']",425.0,340,text_line
cartridge TU455500.295 Brushed Nickel,"['TU455500', 'TU455500.295']",409.0,340,text_line
• Metal lever handle TU455500.GN0 Brushed Cool,['TU455500'],460.0,340,text_line
Town Square S 1.75 gpm/6.8 L/min Tub TU455508.002 Polished Chrome,"['TU455508', 'TU455508.002']",542.0,341,text_line
TU455508.013 Polished Nickel,"['TU455508.013', 'TU455508']",674.0,341,text_line
Balance Cartridge With Lever Handle TU455508.243 Matte Black,"['TU455508.243', 'TU455508']",759.0,341,text_line
• Includes Double Ceramic pressure balance TU455508.295 Brushed Nickel,"['TU455508', 'TU455508.295']",674.0,341,text_line
"• Water-saving 6-1/4"" (160 mm) single function TU455508.GN0 Brushed Cool",['TU455508'],745.0,341,text_line
Town Square S 1.75 gpm/6.8 L/min Shower TU455507.002 Polished Chrome,"['TU455507', 'TU455507.002']",437.0,341,text_line
TU455507.013 Polished Nickel,"['TU455507.013', 'TU455507']",541.0,341,text_line
Cartridge With Lever Handle TU455507.243 Matte Black,"['TU455507.243', 'TU455507']",611.0,341,text_line
• Includes Double Ceramic pressure balance TU455507.295 Brushed Nickel,"['TU455507', 'TU455507.295']",597.0,341,text_line
"• Water-saving 6-1/4"" (160 mm) single function TU455507.GN0 Brushed Cool",['TU455507'],661.0,341,text_line
RU101SS No Finish,[],106.0,342,text_line
RU102SS No Finish,[],106.0,342,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107ESS No Finish,[],129.0,342,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107SS No Finish,[],106.0,342,text_line
Universal Outlets With Screwdriver Stops for Cold RU108ESS No Finish,[],129.0,342,text_line
Universal Outlets With Screwdriver Stops for Cold RU108SS No Finish,[],106.0,342,text_line
RU109SS No Finish,[],129.0,342,text_line
TU455740.002 Polished Chrome,"['TU455740', 'TU455740.002']",308.0,343,text_line
TU455740.013 Polished Nickel,"['TU455740', 'TU455740.013']",430.0,343,text_line
• Metal lever handles TU455740.243 Matte Black,"['TU455740', 'TU455740.243']",430.0,343,text_line
Diverter Valve RU520 with 2 or 3 way discrete TU455740.295 Brushed Nickel,"['TU455740', 'TU455740.295']",430.0,343,text_line
TU455740.GN0 Brushed Cool,['TU455740'],423.0,343,text_line
RU520 No Finish,[],277.0,343,text_line
Town Square® S Single-Handle Diverter T455430.002 Polished Chrome,['T455430'],143.0,343,text_line
T455430.013 Polished Nickel,['T455430'],199.0,343,text_line
T455430.243 Matte Black,['T455430'],199.0,343,text_line
• Valve must be purchased separately T455430.295 Brushed Nickel,['T455430'],199.0,343,text_line
"• For use with rough-in valves R422, R422S, R",[],433.0,343,text_line
and R433S T455430.GN0 Brushed Cool,['T455430'],216.0,343,text_line
2-Way In-Wall Diverter Rough-In Valve With R422 No Finish,[],252.0,344,text_line
2-Way In-Wall Diverter Rough-In Valve With R422S No Finish,[],252.0,344,text_line
3-Way In-Wall Diverter Rough-In Valve With R433 No Finish,[],286.0,344,text_line
3-Way In-Wall Diverter Rough-In Valve With R433S No Finish,[],286.0,344,text_line
7455018.013 Polished Nickel,['7455018.013'],106.0,345,text_line
• All metal construction 7455018.243 Matte Black,['7455018.243'],109.0,345,text_line
• Coordinates with Town Square® S bath faucet 7455018.295 Brushed Nickel,['7455018.295'],110.0,345,text_line
• Limited lifetime warranty on function and finish 7455018.GN0 Brushed Cool,[],117.0,345,text_line
7455024.013 Polished Nickel,['7455024.013'],116.0,345,text_line
• All metal construction 7455024.243 Matte Black,['7455024.243'],117.0,345,text_line
• Coordinates with Town Square® S bath faucet 7455024.295 Brushed Nickel,['7455024.295'],116.0,345,text_line
• Limited lifetime warranty on function and finish 7455024.GN0 Brushed Cool,[],128.0,345,text_line
Town Square S® 24-Inch Train Rack 7455260.002 Polished Chrome,['7455260.002'],549.0,345,text_line
7455260.013 Polished Nickel,['7455260.013'],770.0,345,text_line
• All metal construction 7455260.295 Brushed Nickel,['7455260.295'],770.0,345,text_line
7353801 7353841 7353,[],101.0,347,text_line
T353900 T353,['T353900'],901.0,347,text_line
"TU353508, TU353502 TU353507, TU353501 TU353","['TU353501', 'TU353502', 'TU353508', 'TU353507']",500.0,347,text_line
Shower Diverter Trim Kit Trim Kit 1660,[],509.0,347,text_line
TU353740 TU353,['TU353740'],430.0,347,text_line
"7353018, 7353024 7353224 7353190 7353230 7353",[],210.0,347,text_line
Pedestal Sink Top Pedestal Sink Top Under Counter Sink Quartz Top 7840,[],800.0,348,text_line
0328001 0328008 0330000 Page,[],161.0,348,text_line
Page 174 Page 173 Page,[],189.0,348,text_line
"0329100, 0329400, 0329800 Page 160 9039030 Page",[],160.0,348,text_line
"Page 173, 174 Page",[],157.0,348,text_line
Townsend® 8-Inch Widespread 2-Handle 7353801.002 Polished Chrome,['7353801.002'],455.0,349,text_line
7353801.013 Polished Nickel,['7353801.013'],633.0,349,text_line
• Brass construction 7353801.243 Matte Black,['7353801.243'],660.0,349,text_line
• Water-conserving 1.2 gpm/4.5 L/min pressure- 7353801.295 Brushed Nickel,['7353801.295'],633.0,349,text_line
• Cast brass spout 7353801.GN0 Brushed Cool,[],690.0,349,text_line
7353841.002 Polished Chrome,['7353841.002'],455.0,349,text_line
Lever Handles 7353841.013 Polished Nickel,['7353841.013'],633.0,349,text_line
• Brass construction 7353841.243 Matte Black,['7353841.243'],660.0,349,text_line
• Water-conserving 1.2 gpm/4.5 L/min pressure- 7353841.295 Brushed Nickel,['7353841.295'],633.0,349,text_line
7353841.GN0 Brushed Cool,[],690.0,349,text_line
7353101.002 Polished Chrome,['7353101.002'],333.0,349,text_line
Lever Handle 7353101.013 Polished Nickel,['7353101.013'],466.0,349,text_line
• Brass construction 7353101.243 Matte Black,['7353101.243'],483.0,349,text_line
• Water-conserving 1.2 gpm/4.5 L/min pressure- 7353101.295 Brushed Nickel,['7353101.295'],466.0,349,text_line
7353101.GN0 Brushed Cool,[],504.0,349,text_line
T353901.002 Polished Chrome,['T353901'],766.0,350,text_line
Rough-In Valve T353901.013 Polished Nickel,['T353901'],1073.0,350,text_line
• Brass construction T353901.243 Matte Black,['T353901'],1111.0,350,text_line
• Metal lever handles T353901.295 Brushed Nickel,['T353901'],1073.0,350,text_line
T353901.GN0 Brushed Cool,['T353901'],1161.0,350,text_line
T353900.002 Polished Chrome,['T353900'],576.0,350,text_line
T353900.013 Polished Nickel,['T353900'],805.0,350,text_line
• Metal lever handles T353900.295 Brushed Nickel,['T353900'],805.0,350,text_line
R910 No Finish,[],332.0,350,text_line
Flash® Bathtub Filler Rough-In Valve R900 No Finish,[],190.0,350,text_line
TU353502.002 Polished Chrome,"['TU353502', 'TU353502.002']",388.0,351,text_line
Double Ceramic Pressure Balance TU353502.013 Polished Nickel,"['TU353502.013', 'TU353502']",531.0,351,text_line
TU353502.295 Brushed Nickel,"['TU353502.295', 'TU353502']",531.0,351,text_line
TU353501.002 Polished Chrome,"['TU353501', 'TU353501.002']",333.0,351,text_line
Pressure Balance Cartridge With Lever TU353501.013 Polished Nickel,"['TU353501', 'TU353501.013']",451.0,351,text_line
TU353501.295 Brushed Nickel,"['TU353501', 'TU353501.295']",451.0,351,text_line
TU353500.002 Polished Chrome,"['TU353500.002', 'TU353500']",272.0,351,text_line
Lever Handle TU353500.013 Polished Nickel,"['TU353500', 'TU353500.013']",366.0,351,text_line
• Includes Double Ceramic pressure balance TU353500.243 Matte Black,"['TU353500.243', 'TU353500']",383.0,351,text_line
• Brass wall escutcheon TU353500.295 Brushed Nickel,"['TU353500.295', 'TU353500']",366.0,351,text_line
TU353508.002 Polished Chrome,"['TU353508.002', 'TU353508']",388.0,352,text_line
"Showerhead, Double Ceramic Pressure TU353508.013 Polished Nickel","['TU353508', 'TU353508.013']",531.0,352,text_line
TU353508.243 Matte Black,"['TU353508', 'TU353508.243']",564.0,352,text_line
TU353508.295 Brushed Nickel,"['TU353508', 'TU353508.295']",531.0,352,text_line
• Water-saving showerhead 1.75gpm/ 6.6 L/min TU353508.GN0 Brushed Cool,['TU353508'],534.0,352,text_line
TU353507.002 Polished Chrome,"['TU353507.002', 'TU353507']",347.0,352,text_line
Double Ceramic Pressure Balance TU353507.013 Polished Nickel,"['TU353507.013', 'TU353507']",469.0,352,text_line
TU353507.243 Matte Black,"['TU353507.243', 'TU353507']",503.0,352,text_line
TU353507.295 Brushed Nickel,"['TU353507.295', 'TU353507']",425.0,352,text_line
• Water-saving showerhead 1.75gpm/ 6.6 L/min TU353507.GN0 Brushed Cool,['TU353507'],525.0,352,text_line
RU101SS No Finish,[],106.0,353,text_line
RU102SS No Finish,[],106.0,353,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107ESS No Finish,[],129.0,353,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107SS No Finish,[],106.0,353,text_line
Universal Outlets With Screwdriver Stops for Cold RU108ESS No Finish,[],129.0,353,text_line
Universal Outlets With Screwdriver Stops for Cold RU108SS No Finish,[],106.0,353,text_line
RU109SS No Finish,[],129.0,353,text_line
TU353740.002 Polished Chrome,"['TU353740.002', 'TU353740']",297.0,354,text_line
TU353740.013 Polished Nickel,"['TU353740.013', 'TU353740']",414.0,354,text_line
• Metal lever handles TU353740.243 Matte Black,"['TU353740.243', 'TU353740']",429.0,354,text_line
Diverter Valve RU520 with 2 or 3 way discrete TU353740.295 Brushed Nickel,"['TU353740', 'TU353740.295']",414.0,354,text_line
TU353740.GN0 Brushed Cool,['TU353740'],450.0,354,text_line
RU520 No Finish,[],277.0,354,text_line
Townsend® Single-Handle Diverter Valve T353430.002 Polished Chrome,['T353430'],136.0,354,text_line
T353430.013 Polished Nickel,['T353430'],188.0,354,text_line
T353430.295 Brushed Nickel,['T353430'],170.0,354,text_line
"• For use with rough-in valves R422, R422S, R",[],433.0,354,text_line
2-Way In-Wall Diverter Rough-In Valve With R422 No Finish,[],252.0,355,text_line
2-Way In-Wall Diverter Rough-In Valve With R422S No Finish,[],252.0,355,text_line
3-Way In-Wall Diverter Rough-In Valve With R433 No Finish,[],286.0,355,text_line
3-Way In-Wall Diverter Rough-In Valve With R433S No Finish,[],286.0,355,text_line
7353018.013 Polished Nickel,['7353018.013'],115.0,356,text_line
• All metal construction 7353018.243 Matte Black,['7353018.243'],121.0,356,text_line
• Coordinates with Townsend® bath faucet collection 7353018.295 Brushed Nickel,['7353018.295'],115.0,356,text_line
7353018.GN0 Brushed Cool,[],132.0,356,text_line
7353024.013 Polished Nickel,['7353024.013'],124.0,356,text_line
• All metal construction 7353024.243 Matte Black,['7353024.243'],130.0,356,text_line
• Coordinates with Townsend® bath faucet collection 7353024.295 Brushed Nickel,['7353024.295'],124.0,356,text_line
7353024.GN0 Brushed Cool,[],140.0,356,text_line
Townsend® 24-Inch Double Towel Bar 7353224.002 Polished Chrome,['7353224.002'],170.0,357,text_line
7353224.013 Polished Nickel,['7353224.013'],232.0,357,text_line
• All metal construction 7353224.243 Matte Black,['7353224.243'],239.0,357,text_line
• Coordinates with Townsend® bath faucet collection 7353224.295 Brushed Nickel,['7353224.295'],232.0,357,text_line
7353224.GN0 Brushed Cool,[],257.0,357,text_line
Aspirations 360 Studio® S,[],361.0,359,text_line
7061190 7105,[],190.0,359,text_line
7061210 7105,[],210.0,359,text_line
Delancey® 362 Glenmere 363 Town Square S®,[],364.0,359,text_line
7052190 7617190 7455,[],190.0,359,text_line
7052210 7617210 7455,[],210.0,359,text_line
C Series 365 Edgemere® 366 Townsend®,[],367.0,359,text_line
8337190 7018190 7353,[],190.0,359,text_line
8337210 7018210 7353,[],210.0,359,text_line
• Metal construction: Durable and long-lasting 7061024.243 Matte Black,['7061024.243'],107.0,360,text_line
• Concealed mounting: no exposed screws for a 7061024.295 Brushed Nickel,['7061024.295'],107.0,360,text_line
• Metal construction: durable and long-lasting 7061018.243 Matte Black,['7061018.243'],103.0,360,text_line
• Concealed mounting: no exposed screws for a 7061018.295 Brushed Nickel,['7061018.295'],103.0,360,text_line
7105018.243 Matte Black,['7105018.243'],103.0,361,text_line
• All metal construction 7105018.295 Brushed Nickel,['7105018.295'],100.0,361,text_line
• Coordinates with Studio® S bath faucet collection 7105018.GN0 Brushed Cool,[],113.0,361,text_line
7105024.243 Matte Black,['7105024.243'],121.0,361,text_line
• All metal construction 7105024.295 Brushed Nickel,['7105024.295'],106.0,361,text_line
• Coordinates with Studio® S bath faucet collection 7105024.GN0 Brushed Cool,[],117.0,361,text_line
Studio® S 24-Inch Double Towel Bar 7105224.002 Polished Chrome,['7105224.002'],152.0,361,text_line
7105224.243 Matte Black,['7105224.243'],225.0,361,text_line
• All metal construction 7105224.295 Brushed Nickel,['7105224.295'],213.0,361,text_line
7052018.013 Polished Nickel,['7052018.013'],120.0,362,text_line
• All metal construction 7052018.295 Brushed Nickel,['7052018.295'],120.0,362,text_line
• Coordinates with Delancey® bath faucet collection 7052018.GN0 Brushed Cool,[],128.0,362,text_line
7052024.013 Polished Nickel,['7052024.013'],129.0,362,text_line
• All metal construction 7052024.295 Brushed Nickel,['7052024.295'],129.0,362,text_line
• Coordinates with Delancey® bath faucet collection 7052024.GN0 Brushed Cool,[],138.0,362,text_line
7052230.013 Polished Nickel,['7052230.013'],102.0,362,text_line
• Concealed mounting: no exposed set screws 7052230.295 Brushed Nickel,['7052230.295'],102.0,362,text_line
• Easy to install 7052230.GN0 Brushed Cool,[],111.0,362,text_line
7455018.013 Polished Nickel,['7455018.013'],106.0,364,text_line
• All metal construction 7455018.243 Matte Black,['7455018.243'],109.0,364,text_line
• Coordinates with Town Square® S bath faucet 7455018.295 Brushed Nickel,['7455018.295'],110.0,364,text_line
• Limited lifetime warranty on function and finish 7455018.GN0 Brushed Cool,[],117.0,364,text_line
7455024.013 Polished Nickel,['7455024.013'],116.0,364,text_line
• All metal construction 7455024.243 Matte Black,['7455024.243'],117.0,364,text_line
• Coordinates with Town Square® S bath faucet 7455024.295 Brushed Nickel,['7455024.295'],116.0,364,text_line
• Limited lifetime warranty on function and finish 7455024.GN0 Brushed Cool,[],128.0,364,text_line
Town Square S® 24-Inch Train Rack 7455260.002 Polished Chrome,['7455260.002'],549.0,364,text_line
7455260.013 Polished Nickel,['7455260.013'],770.0,364,text_line
• All metal construction 7455260.295 Brushed Nickel,['7455260.295'],770.0,364,text_line
8337018.013 Polished Nickel,['8337018.013'],105.0,365,text_line
• Limited lifetime warranty on function and finish 8337018.295 Brushed Nickel,['8337018.295'],105.0,365,text_line
